year,iso,included,exclusion_reason,cap_year,market_cap_usd,start_weight,return_source,local_return,usd_return,reference_currency_return,usd_return_contribution
1916,ITA,true,,1915,25344353.076840237,0.0006006369450829178,JST_R6_EQ_TR,0.16123229265213013,0.07258860619013552,0.21824878727768482,0.00004359939866986998
1916,JPN,true,,1915,500293614.1562512,0.01185648050041948,JST_R6_EQ_TR,0.9550908803939819,1.0675664978785764,1.3483471333929509,0.012657581364998454
1916,NLD,true,,1915,822454118.2497926,0.0194913765428811,JST_R6_EQ_TR,0.21933425962924957,0.25915445853246677,0.43015074302453016,0.005051277134022775
1916,NOR,true,,1915,199839869.55348068,0.0047360139116770904,JST_R6_EQ_TR,0.3269088864326477,0.3451356568506785,0.5278084003736101,0.0016345672722606237
1916,PRT,true,,1915,75298331.92689595,0.0017844985003676768,JST_R6_EQ_TR,0.13214808702468872,0.08817298448506761,0.23594956262501499,0.00015734455858654558
1916,SWE,true,,1915,594290520.2994496,0.014084117338571327,JST_R6_EQ_TR,0.32621535658836365,0.36873053108270026,0.5546075167852891,0.0051932440660824725
1916,USA,true,,1915,22557645797.729492,0.5345946459604781,JST_R6_EQ_TR,0.09282700717449188,0.09282700717449188,0.2412356130870772,0.04962482103601825
1917,AUS,true,,1916,436854924.9621002,0.009737016293596506,JST_R6_EQ_TR,0.1550000011920929,0.15883104372132517,0.381360193421435,0.0015465404606434822
1917,BEL,true,,1916,1089336814.4739344,0.024280120712081764,JST_R6_EQ_TR,0.08238741010427475,-0.040312377275966926,0.14397546331959044,-0.0009787893864514588
1917,CAN,true,,1916,1290288223.535657,0.02875910682955525,KZ_R1_EQ_TR_FALLBACK,-0.07755033671855927,-0.07963388020736073,0.09710309207166068,-0.0022901992681354927
1917,CHE,false,missing_start_market_cap,1916,,,JST_R6_EQ_TR,-0.0221231859177351,,,
1917,DEU,true,,1916,3517224127.6878095,0.07839506134101182,JST_R6_EQ_TR,0.23372343182563782,0.034977711805094236,0.23372343182563782,0.002742079862528596
1917,DNK,true,,1916,405454946.1752535,0.00903714526640679,JST_R6_EQ_TR,0.055031534284353256,0.11907366592334756,0.33396824669848346,0.001076086016352884
1917,ESP,true,,1916,215693608.6900891,0.004807573549553625,JST_R6_EQ_TR,0.15157994627952576,0.3491421943997155,0.6082166012953132,0.001678526778829182
1917,FIN,true,,1916,168803984.06455258,0.003762455335494157,JST_R6_EQ_TR,0.11540393531322479,0.2885002278074944,0.5359296193792236,0.001085469221405587
1917,FRA,true,,1916,4630500783.899229,0.10320877482209861,JST_R6_EQ_TR,0.04952055588364601,0.07191663991794317,0.27775570482972234,0.007422428295252945
1917,GBR,true,,1916,6662272520.58351,0.14849473447261657,JST_R6_EQ_TR,0.09510112553834915,0.09457940037134649,0.3047703721817865,0.01404454294472239
1917,ITA,true,,1916,16061421.341568459,0.00035799143460437934,JST_R6_EQ_TR,0.21630734205245972,0.06096858309276998,0.26470530375913537,0.000021826230527177033
1917,JPN,true,,1916,919582174.2837316,0.020496476296057345,JST_R6_EQ_TR,-0.06729060411453247,-0.0577243539003226,0.12321988248838367,-0.0011831458514231876
1917,NLD,true,,1916,1047338065.8059795,0.023344014749384835,JST_R6_EQ_TR,0.15254339575767517,0.15689717983398954,0.37905497161370505,0.003662610080181537
1917,NOR,true,,1916,319183919.71797734,0.007114258874882946,JST_R6_EQ_TR,0.22470133006572723,0.4568342619082506,0.7365886672746904,0.003250037202131372
1917,PRT,true,,1916,79657498.34436154,0.001775478116341427,JST_R6_EQ_TR,0.1406763643026352,0.03771870796691901,0.2369907786996972,0.00006696874057193773
1917,SWE,true,,1916,985437917.5346597,0.02196432845571155,JST_R6_EQ_TR,0.0051387459971010685,0.1812034849759958,0.40802879187356034,0.0039800128613323655
1917,USA,true,,1916,23081687927.246094,0.5144654634506023,JST_R6_EQ_TR,-0.23571428656578064,-0.23571428656578064,-0.0889492763773253,-0.12126685967999241
1918,AUS,true,,1917,471574288.857966,0.012357213299697675,JST_R6_EQ_TR,0.07500000298023224,0.07517969062162799,-0.01795897558723647,0.000929011472816738
1918,BEL,true,,1917,1031212308.114035,0.02702206364876,JST_R6_EQ_TR,0.21018804609775543,0.14235584988335903,0.04339797230987652,0.0038467488363214514
1918,CAN,true,,1917,1165077433.1724644,0.03052988827538197,KZ_R1_EQ_TR_FALLBACK,0.18329598009586334,0.16863392894434792,0.06739968281998943,0.005148375010109643
1918,CHE,false,missing_start_market_cap,1917,,,JST_R6_EQ_TR,0.050554729998111725,,,
1918,DEU,true,,1917,3471258920.7150717,0.09096146230880306,JST_R6_EQ_TR,-0.26594823598861694,-0.1963293498843759,-0.26594823598861694,-0.017858404759619466
1918,DNK,true,,1917,485574088.45495546,0.012724066442162204,JST_R6_EQ_TR,0.24182665348052979,0.2504272372896039,0.14210755260038277,0.0031864528062000405
1918,ESP,true,,1917,295954678.0209509,0.007755246988136256,JST_R6_EQ_TR,0.1326514482498169,0.20327240185771922,0.09903755853569796,0.0015764276822782996
1918,FIN,true,,1917,256633885.91104326,0.006724878228228004,JST_R6_EQ_TR,0.33963173627853394,-0.029482946401537258,-0.11355509238195127,-0.0001982692243597111
1918,FRA,true,,1917,222958963.6720029,0.0058424548078029595,JST_R6_EQ_TR,0.10341951996088028,0.13249823950400907,0.03439428866551575,0.0007741149764156259
1918,GBR,true,,1917,7196272367.974472,0.18857235162064723,JST_R6_EQ_TR,0.20774193108081818,0.20774193108081818,0.10311990969539764,0.03917438447412431
1918,ITA,true,,1917,21313337.83266944,0.000558498348933816,JST_R6_EQ_TR,0.2091558426618576,0.1548653297567908,0.05482380423074651,0.00008649203097625862
1918,JPN,true,,1917,1025103529.871521,0.02686198817915348,JST_R6_EQ_TR,0.19255919754505157,0.23041821968933895,0.12383183895637173,0.006189491493556612
1918,NLD,true,,1917,1172691090.6348374,0.03072939785738489,JST_R6_EQ_TR,-0.03686181828379631,0.07954305510860715,-0.013973592522381617,0.002444310187224281
1918,NOR,true,,1917,570682061.8872548,0.014954250330590202,JST_R6_EQ_TR,-0.052890270948410034,-0.18819166081292282,-0.25851548350846,-0.00281426520592597
1918,PRT,true,,1917,83173033.8477947,0.002179480400700416,JST_R6_EQ_TR,0.4366128444671631,0.4047931700231999,0.2831013604619197,0.0008822387804029554
1918,SWE,true,,1917,1561383127.7435422,0.04091475046021294,JST_R6_EQ_TR,-0.19870483875274658,-0.3173255877326322,-0.376463036819623,-0.012983297236721054
1918,USA,true,,1917,19131000518.79883,0.5013120088034048,JST_R6_EQ_TR,0.24558822810649872,0.24558822810649872,0.13768772810335217,0.12311632797053766
1919,AUS,true,,1918,505647353.5623673,0.012051637483166759,JST_R6_EQ_TR,0.18700000643730164,0.10152061421865222,2.621638492006751,0.0012234896396316212
1919,BEL,true,,1918,1166403264.3312101,0.027800144115988648,JST_R6_EQ_TR,0.2525513470172882,0.12243471165362019,2.690400982075797,0.003403702628770156
1919,CAN,true,,1918,1311001904.1705132,0.031246519095754727,KZ_R1_EQ_TR_FALLBACK,0.13695037364959717,0.07113889801284046,2.5217478576928007,0.0022228429352091675
1919,CHE,false,missing_start_market_cap,1918,,,JST_R6_EQ_TR,-0.06939145922660828,,,
1919,DEU,true,,1918,2798172178.804041,0.06669184853208134,JST_R6_EQ_TR,0.590096652507782,-0.5163724250216717,0.590096652507782,-0.03443783155568885
1919,DNK,true,,1918,656767798.5733149,0.01565345366342714,JST_R6_EQ_TR,-0.0395403727889061,-0.26052257314453453,1.4312935032718803,-0.004078078026994779
1919,ESP,true,,1918,376801137.21522784,0.00898070696300559,JST_R6_EQ_TR,0.021468309685587883,0.049143559455394614,2.449430405131215,0.0004413439065879416
1919,FIN,true,,1918,295980337.92735445,0.007054417885736455,JST_R6_EQ_TR,0.029847152531147003,-0.6777142799817365,0.05962825749765188,-0.004780879738122166
1919,FRA,true,,1918,1179738941.3556483,0.028117987656469674,JST_R6_EQ_TR,0.08083564043045044,-0.16952073379977983,1.7304942263088776,-0.0047665819004978904
